,price,name,ext_color,int_color,drivetrain,mpg,fuel,transmission,engine,mileage,accidents,1owner,personal_use,review_comfort,review_design,review_performance,review_value,review_styling,review_reliability,sellers-notes
858,"$36,880",2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,Pure Gray,Titan Black,All-wheel Drive,17–23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,"38,902 mi.",None reported,Yes,Yes,4.7,4.5,4.4,4.4,4.5,4.4,"Our One Owner, No Accidents Reported 2021 Volkswagen Atlas Cross Sport SE with Technology R-Line 4MOTION adds aggressive style in Pure Gray! Powered by a strong 3.6 Liter V6 that supplies 276hp to an advanced 8 Speed Automatic transmission with a Sport mode for brisk performance and capable towing. …"
859,"$46,999",2023 INFINITI QX55 LUXE,Majestic White,Stone,All-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC Turbo,"10,662 mi.",None reported,No,No,,,,,,,"This certified QX55 is Majestic white with stone interior. It is equipped with the LUXE package which includes heated seats, a sunroof, Apple Carplay & Android Auto, blind spot monitoring, and more. This vehicle has no accidents reported on the CARFAX report. It has gone through a 162 point certifie …"
860,"$88,000",2023 Rivian R1T Adventure Package,White,Ocean Coast,All-wheel Drive,,1-Speed Automatic,Electric,7FCTGAAA5PN000086,"Heated Seats
Heated Steering Wheel
Navigation System",None reported,No,Yes,,,,,,,LARGE BATTERY PACK21 ROAD WHEEL AND TIRE PACKAGEPOWERED TONNEAU COVERQUAD MOTOR ALL WHEEL DRIVEON BOARD AIR COMPRESSORREMOVABLE RECHARGABLE FLASHLIGHTACTIVE BLIND SPOT DETECTIONADAPTIVE CRUISE CONTROLMERIDIAN PREMIUM SOUNDHEATED AND VENTILATED FRONT SEATSHEATED STEERING WHEEL …
861,"$42,987",2022 Volkswagen Arteon 2.0T SEL R-Line,Oryx White Pearl Effect,Titan Black,All-wheel Drive,,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"7,188 mi.",None reported,No,No,,,,,,,"PRICE DROP FROM $43,933, PRICED TO MOVE $4,300 below Kelley Blue Book!, FUEL EFFICIENT 30 MPG Hwy/22 MPG City! Spotless, ONLY 7,188 Miles! SEL R-Line trim. Heated Leather Seats, Nav System, Moonroof, Aluminum Wheels, AWD, Rear Air. ======KEY FEATURES INCLUDE: Leather Seats, Navigation, Sunroof, Rear …"
862,"$11,898",2016 BMW 328 i,Glacier Silver Metallic,Black,Rear-wheel Drive,23–35,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"127,470 mi.",None reported,No,Yes,4.7,4.8,4.8,4.6,4.9,4.8,"This 2016 BMW 3 Series 328i is loaded with convenient features like DRIVER ASSISTANCE PACKAGE, PREMIUM PACKAGE, TECHNOLOGY PACKAGE, REAR CAMERA, NAVIGATION, LEATHER, MOONROOF, BLUETOOTH, TECH PKG, TURBO, REMOTE ENTRY, ALLOY-WHEELS, FOG LAMPS, MULTI-ZONE AC, SiriusXM.Service and Maintenance Comple …"
863,"$30,873",2020 BMW 430 Gran Coupe i,Glacier Silver Metallic,Black,Rear-wheel Drive,23–34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"37,587 mi.",None reported,No,No,,,,,,,"BILL LUKE CERTIFIED!! CONVENIENCE PACKAGE, MOON ROOF, NAVIGATION, HEATED SEATS, HEATED STEERING WHEEL WITH AUDIO CONTROLS, HI-FI SOUND SYSTEM, REMOTE KEYLESS ENTRY WITH PUSH BUTTON START, BACKUP CAMERA, FRONT AND REAR SENSORS, LANE DEPARTURE WARNING, BLIND SPOT MONITORS, ACTIVE DRIVING ASSISTANT, FO …"
864,"$78,256",2022 BMW X4 M AWD,Carbon Black Metallic,Sakhir Orange,All-wheel Drive,,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo,"4,783 mi.",None reported,Yes,Yes,,,,,,,"New Price! Active Driving Assistant Pro, Competition Package, Competition Package (7MA), Driving Assistance Professional Package, Executive Package, Extended Merino Leather Upholstery, Extended Shadowline Trim, Extended Traffic Jam Assistant, Front & Rear Heated Seats, Gesture Control, Head-Up Displ …"
865,"$27,640",2021 Volkswagen Jetta GLI 2.0T S,Tornado Red,Titan Black,Front-wheel Drive,24–35,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,"4,646 mi.",None reported,Yes,Yes,4.8,4.8,5.0,5.0,4.7,4.8,"1 Owner, Clean Carfax, Local Trade, Heated Seats, Backup Camera, Apple Carplay/Android Auto, Front dual zone A/C, Remote keyless entry, Wheels: 18 Two-Tone Twin 5-Spoke Machined Alloy.IT'S ALL ABOUT THE DEAL!Capital Ford of Raleigh is proud to provide reliable, honest and affordable service to Ralei …"
866,"$21,987",2018 Volkswagen Tiguan Limited 2.0T 4MOTION,Pure White,Black,All-wheel Drive,19–25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"17,762 mi.",None reported,Yes,Yes,4.6,4.5,4.3,4.5,4.5,4.7,"FUEL EFFICIENT 25 MPG Hwy/19 MPG City!, $2,000 below Kelley Blue Book! Spotless, CARFAX 1-Owner, GREAT MILES 17,762! Bluetooth, Back-Up Camera, All Wheel Drive, ALLOY WHEELS PACKAGE, PREMIUM PACKAGE, Turbo Charged Engine. ======A GREAT TIME TO BUY: This Tiguan Limited is priced $2,000 below Kelley B …"
867,"$19,599",2016 Volkswagen Passat 1.8T SE w/Technology,Pure White,Titan Black,Front-wheel Drive,25–38,Gasoline,6-Speed Automatic,1.8L I4 16V GDI DOHC Turbo,"28,859 mi.",At least 1 accident or damage reported,No,Yes,4.7,4.7,4.6,4.7,4.7,4.7,"From the South! New Tires, New Brakes, Moonroof/Sunroof, Distance-Pacing Cruise Control, Heated Front Bucket Seats, Power driver seat, V-Tex Leatherette Seating Surfaces. Odometer is 64,417 miles below market average! 25/38 City/Highway MPG --- ALL of our vehicles at Auction Direct come with a 30 da …"
868,"$64,900",2020 Lincoln Navigator L Reserve,Pristine White,Ebony,Four-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,"47,649 mi.",None reported,Yes,Yes,5.0,5.0,5.0,4.5,5.0,5.0,"One Owner!! 2020 Lincoln Navigator L Reserve 4WD 4D Sport Utility, Class IV w/4-Pin & 7-Pin Connectors, Electronic Traction Assist (eLSD), Exterior Parking Camera Rear, Front Dual Zone A/C, Heads-Up Display, Heavy-Duty Radiator, Heavy-Duty Trailer Tow Package, Luxury Package, Perfect Position Seats …"
869,"$12,985",2013 GMC Terrain SLE-2,Onyx Black,Jet Black,Front-wheel Drive,,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,"95,695 mi.",At least 1 accident or damage reported,No,No,4.6,4.6,4.3,4.3,4.8,4.5,"Backup Camera, Brake assist, Electronic Stability Control, Roof rack: rails only. Onyx Black 2013 GMC Terrain SLE-2 FWD 6-Speed Automatic 2.4L 4-Cylinder SIDI DOHC VVT At S & H we pride ourselves on our OUTSTANDING CUSTOMER SERVICE, our TRANSPARENT SALES PROCESS and our ROCK BOTTOM PRICES! Recent Ar …"
870,"$79,147",2020 Ford Shelby GT350 Base,Wimbledon White,Ebony,Rear-wheel Drive,14–21,Gasoline,6-Speed Manual,5.2L V8 32V MPFI DOHC,"3,550 mi.",None reported,Yes,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Wimbledon White 2020 Ford Mustang Shelby GT350 RWD Tremec 6-Speed Manual 5.2L Ti-VCT V8. TOO MANY UPGRADES TO LIST! CALL AND ASK FOR NICK D AT EXT 2101 To check the recall status of this vehicle go to Safercar.gov : https://vinrcl.safercar.gov/vin/?vin=1FA6P8JZ7L5550990. Shift to Park and $ave!
871,"$58,495",2022 Ford E-Transit Base,Abyss Gray Metallic,Dark Palazzo Gray,Rear-wheel Drive,,Automatic,Electric,1FTBW3XK7NKA00248,"Adaptive Cruise Control
Navigation System",None reported,Yes,Yes,,,,,,,"Recent Arrival! 2022 Ford E-Transit-350 Base Air Conditioning, Blind Spot Assist 1.0, Dark Palazzo Gray Vinyl Bucket Seats, Dual front side impact airbags, Electric Axle, Electronic Air Temperature Control, Electronic Stability Control, Foldable Aluminum Shelving w/2-Levels Per Side, Front Bucket Se …"
872,"$8,995",2013 Cadillac ATS 3.6L Performance,White,Jet Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,"181,747 mi.",At least 1 accident or damage reported,No,Yes,4.3,4.5,4.5,4.1,4.7,4.1,"Inspection Process, Apple Car Play, OnStar, Heated Seats, Sunroof / Moon Roof, Bluetooth / Handsfree Calling, Back Up Camera, Local Trade, AWD, Tinted Windows, Meticulously Maintained Since New, Non Smoker, Adaptive Remote Start, Auto-Dimming Inside Rear-View Mirror, Bose Premium Surround Sound 10-S …"
873,"$36,962",2020 Toyota RAV4 Hybrid XSE,Blue Print,Black,All-wheel Drive,41–38,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,"68,981 mi.",At least 1 accident or damage reported,Yes,Yes,4.7,4.6,4.7,4.5,4.8,4.7,"2020 Toyota RAV4 Hybrid XSE 4D Sport Utility, 2.5L 4-Cylinder, eCVT, AWD, Blue Print, Black w/SofTex Seat Trim, Apple CarPlay/Android Auto, Power moonroof. Recent Arrival! CARFAX One-Owner. Toyota Certified Used Hybrids Details: Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes f …"
874,"$78,917",2021 Lincoln Navigator L Reserve,Pristine White,Cappuccino,Four-wheel Drive,16–20,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,"15,708 mi.",None reported,Yes,Yes,,,,,,,"Pristine White 2021 Lincoln Navigator L Reserve 4WD 10-Speed Automatic V6LIFETIME POWERTRAIN WARRANTY, ONE OWNER, NO ACCIDENTS, LEATHER SEATS, PANORAMIC SUNROOF/MOONROOF, 3RD ROW SEATING, TRAILER HITCH, HEATED FRONT SEATS, VENTILATED FRONT SEATS, HEATED STEERING …"
875,"$31,979",2022 Toyota Camry Hybrid LE,Ruby Flare Pearl,Ash,Front-wheel Drive,,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,"14,098 mi.",None reported,Yes,Yes,4.8,4.7,4.7,5.0,4.5,5.0,"Recent Arrival! Certified. CARFAX One-Owner. Clean CARFAX. Ruby Flare Pearl 2022 Toyota Camry Hybrid LE Boulware Exclusive: 10-YR/250,000-MI. Limited Powertrain Warranty, Special Financing Rates Available, One Owner, Apple Carplay, Android Audio, Toyota Certified Used Vehicle, Back-Up Camera, 6 Sp …"
876,"$74,900",2020 Land Rover Range Rover HSE,Fuji White,Ivory,Four-wheel Drive,19–24,Gasoline,Automatic,V6,"31,598 mi.",At least 1 accident or damage reported,No,Yes,4.8,4.6,4.4,4.4,5.0,4.8,"The 2020 Range Rover is a top-of-the-line luxury SUV that offers exceptional performance, comfort, and advanced features. With its powerful P400 3.0-liter inline-six engine with a mild-hybrid system that produces 395 horsepower and 406 lb-ft of torque. engine, the Range Rover can tackle any terrain …"
877,"$21,995",2019 Nissan Altima 2.5 SR,Gun Metallic,Sport Interior,Front-wheel Drive,27–37,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,"46,034 mi.",None reported,Yes,Yes,4.7,4.7,4.6,4.6,4.8,4.7,FULLY SERVICED AND INSPECTED 30 DAY POWERTRAIN PLUS WARRANTY.....BACKUP CAMERA....AUX/USB....BLUETOOTH....BLINDSPOT SYSTEM....SATELLITE RADIO.....SR.....
878,"$30,910",2014 Jaguar F-TYPE S,Ultimate Black Metallic,Jet / Camel / Jet,Rear-wheel Drive,19–27,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,"45,484 mi.",None reported,No,No,4.6,4.8,5.0,4.8,5.0,4.6,"Backup Camera, Bluetooth, Beige Convertible Top, 14-Way Sport-Style Front Seats, 20 Wheels, Adaptive Front Lighting w/Cornering Lamps, Black Pack 2, Blind Spot Monitor, Climate Pack, Dual Zone Automatic Climate Control, Extended Leather Pack, Front & Rear Parking Sensors w/Rear Parking Camera, Garag …"
879,"$37,780",2022 Volkswagen Arteon 2.0T SE R-Line,Moonstone Gray,Titan Black,Front-wheel Drive,,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"3,076 mi.",None reported,Yes,No,,,,,,,"Volkswagen Certified Pre-Owned Details: 100+ Point Inspection Warranty Deductible: $50 For CPO Vehicles purchased on or after January 5, 2021: MY17 and older vehicles are eligible for a 2 year, 24,000 mile whichever occurs first, limited warranty. MY18 and MY19 vehicles are eligible for a 1 ye …"
880,"$23,991",2017 RAM ProMaster 2500 High Roof,Bright White Clearcoat,Gray,Front-wheel Drive,,Gasoline,6-Speed Automatic,3.6L V6 24V MPFI DOHC,"150,339 mi.",None reported,No,Yes,3.7,4.2,3.3,3.3,4.0,3.2,"2017 RAM PRO MAST 2500 HIGH ROOFCLEAN CARFAXONE OWNER

CARFAX One-Owner.

ProMaster 2500 High Roof ProMaster 2500 High Roof, 3D Cargo Van, 3.6L V6 24V VVT, 6-Speed Automatic, FWD, White.

Recent Arrival!"
881,"$41,389",2019 Lexus RC 350 350,Eminent White Pearl,Caramel,All-wheel Drive,18–24,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,"10,818 mi.",None reported,Yes,Yes,4.9,4.8,4.9,4.8,4.9,5.0,"RC 350, 2D Coupe, 3.5L V6 DOHC 24V, AWD, Eminent White Pearl, ABS brakes, Active Cruise Control, Alloy wheels, Compass, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated front seats, Heated Power Front Bucket Seats, Illuminated entry, Low tire pressure warning, Remote ke …"
882,"$9,994",2000 Porsche Boxster,Zenith Blue Metallic,Black,Rear-wheel Drive,20–28,Gasoline,5-Speed Manual,2.7L H6 24V MPFI DOHC,"103,800 mi.",None reported,No,No,4.5,4.5,4.8,4.7,4.9,4.5,"SPRING INTO THESE HUGE TAX TIME SAVINGS!!! GREAT DEALS AND GREAT SELECTION WITH OVER 400 PRE-OWNED TO CHOOSE FROM AT CORWIN PUBLIC WHOLESALE located at 217 38th St S, Fargo. This Porsche Boxster is well equipped and includes these key features and benefits, Clean CarFax, Local Trade, Low Miles, Fron …"
883,"$23,998",2017 Land Rover Discovery Sport SE,White,BLACK,Four-wheel Drive,20–25,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,"55,176 mi.",At least 1 accident or damage reported,No,No,4.7,4.6,4.6,4.3,5.0,4.6,"Only 55,175 Miles! Delivers 25 Highway MPG and 20 City MPG! This Land Rover Discovery Sport delivers a Intercooled Turbo Premium Unleaded I-4 2.0 L/122 engine powering this Automatic transmission. Front And Rear Anti-Roll Bars, Window Grid Diversity Antenna, Wheels: 18"" 9 Spoke Alloy (Style 109)
…"
884,"$27,999",2018 Audi Q3 2.0T Premium Plus,Glacier White Metallic,Black,All-wheel Drive,20–28,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"37,904 mi.",None reported,No,Yes,4.8,4.8,4.7,4.6,4.9,4.8,Sioux Empire Automotive (605)413-4484.
885,"$40,491",2020 Chevrolet Silverado 1500 LT,Silver Ice Metallic,Black,Rear-wheel Drive,20–23,Gasoline,8-Speed Automatic,5.3L V8 16V GDI OHV,"59,403 mi.",None reported,No,Yes,4.7,4.6,4.6,4.4,4.8,4.5,"Accident Free CarFax, Remainder of Factory Warranty, Local Trade, Tilt/Telescoping Wheel, 10-Way Power Driver Seat w/Lumbar, 12-Volt Rear Auxiliary Power Outlet, 40/20/40 Front Split-Bench Seat, 4-Wheel Disc Brakes, ABS brakes, Alloy wheels, All-Star Edition, Brake assist, Convenience Package, D …"
886,"$29,760",2016 Ford F-150,–,–,Four-wheel Drive,,Gasoline,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,"90,791 mi.",None reported,Yes,Yes,4.7,4.6,4.7,4.4,4.7,4.5,"Clean CARFAX. CARFAX One-Owner. ABS brakes, Alloy wheels, Chrome Billet Style Grille w/Chrome Surround, Chrome Door & Tailgate Handles w/Body-Color Bezel, Chrome Step Bars, Compass, Electronic Stability Control, Illuminated entry, Low tire pressure warning, Remote keyless entry, Single-Tip Chrome Ex …"
887,"$19,888",2016 Cadillac SRX Performance Collection,Crystal Red Tintcoat,Caramel / Ebony,All-wheel Drive,16–23,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,"78,301 mi.",None reported,No,Yes,4.7,4.6,4.5,4.4,4.8,4.6,Bose Stereo All Wheel Drive Alloy wheels Back up Camera Collision Avoidance Dual climate control GPS Navigation/Radio/Sirius/Blue Heated seats Lane Departure Warning Memory seats Panoramic Sunroof Power rear hatch Push to Start button V-6 Engine Cruise control Leather Seats Navigation Power Seats St …
888,"$54,999",2017 Ford F-350 Lariat Super Duty,Oxford White,Camel,Four-wheel Drive,,Diesel,6-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel,"99,486 mi.",None reported,Yes,Yes,4.8,4.8,4.9,4.5,4.9,4.8,"2017 Ford F-350SD Lariat 4WD TorqShift 6-Speed Automatic Power Stroke 6.7L V8 DI 32V OHV Turbodiesel ONE OWNER, CLEAN CARFAX, HARD TO FIND, SUPER CLEAN, LOTS OF EXTRAS, Premium Wheels, Audio Package, Comfort Package, Leather Seats, Bluetooth, Backup Camera, 4WD. Reviews: Turbodiesel V8 generates i …"
889,"$53,985",2021 GMC Sierra 1500 AT4,–,Jet Black,Four-wheel Drive,,Diesel,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel,"29,233 mi.",None reported,No,Yes,4.3,4.2,3.9,3.7,4.4,3.6,"You can find this 2021 GMC Sierra 1500 AT4 and many others like it at O'Steen CDJR. This vehicle is loaded with great features, plus it comes with the CARFAX BuyBack Guarantee. You deserve a vehicle designed for higher expectations. This GMC Sierra 1500 AT4 delivers with a luxurious, well-appointed …"
890,"$13,997",2010 Chevrolet Camaro 2LT,Inferno Orange Metallic,Inferno Orange,Rear-wheel Drive,18–29,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, variable valve control","114,786 mi.",At least 1 accident or damage reported,Yes,Yes,4.4,4.3,4.8,4.5,4.8,4.6,"POWER SUNROOF - HEATED LEATHER - INFERNO ORANGE EDITION - REAR PARKING SENSORS - BLUETOOTH PHONE - BOSTON ACOUSTICS PREMIUM SOUND AND MUCH MORE! 2010 Chevrolet Camaro 2LT 2LT Inferno Orange Metallic 9 Speakers, ABS brakes, Air Conditioning, Alloy wheels, Bluetooth For Phone, Boston Acoustics Premium …"
891,"$14,900",2015 Kia Sedona SX,Silver,Gray,Front-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.3L V6 24V GDI DOHC,"84,495 mi.",At least 1 accident or damage reported,No,Yes,4.6,4.5,4.5,4.5,4.6,4.3,"NICE FIND!!! 3.3L WITH 19 DETAILED SERVICE RECORDS CLEAN TITLE (ALL HIGHWAY & SUBURBAN Driving MILEAGE) CAR RUNS PERFECT --- NICELY LOADED: PREMIUM SOUND, ALLOY WHEELS & MORE!!! ----- SILVER on GRAY (Nice Combo)!!! ----- Interior and Exterior are SUPER CLEAN!!! ------- COME TEST DRIVE this CAR"
892,"$29,900",2020 Volkswagen Atlas Cross Sport 2.0T SE w/Technology,Tourmaline Blue Metallic,Dark Beige,Front-wheel Drive,21–24,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"39,036 mi.",None reported,Yes,Yes,4.8,4.6,4.5,4.6,4.8,4.6,"2020 Volkswagen Atlas Cross Sport 2.0T SE w/Technology 2.0L TSI PRE-AUCTION PRICED!!, LOCATED AT HEADQUARTER HONDA..., No accident history and one owner on Carfax, Limited Lifetime Car Washes, Balance of Remaining Factory Warrantys, LIMITED FINANCING AVAILABLE, Atlas Cross Sport 2.0T SE w/Technology …"
893,"$46,997",2022 Mercedes-Benz GLC 300 Base,Graphite Gray Metallic,Silk Beige / Black,Rear-wheel Drive,,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"12,214 mi.",None reported,No,No,5.0,5.0,4.0,4.0,5.0,4.3,"Are you looking for a car that is as luxurious as it is practical? Look no further than the 2022 Mercedes-Benz GLC 300! This sleek, stylish vehicle has all the bells and whistles you could want, and it's available now at our dealership. The exterior of this car is stunning, with its Graphite Gray Me …"
894,"$22,995",2014 Dodge Durango Citadel,Gray,Brown,All-wheel Drive,17–24,E85 Flex Fuel,8-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,"87,162 mi.",None reported,No,No,4.8,4.7,4.8,4.6,4.8,4.7,SCHEDULE YOUR TEST DRIVE TODAY! MAKE SURE YOU SAY YOU SAW IT ON CARS.COM. FOR MORE INFORMATION CALL (518) 792-9800!!!
895,"$55,987",2021 INFINITI QX80 PREMIUM SELECT,Liquid Platinum,Wheat,Four-wheel Drive,13–19,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,"23,686 mi.",At least 1 accident or damage reported,Yes,Yes,4.5,4.0,4.5,3.5,4.5,4.5,"CARFAX One-Owner. Certified. Liquid Platinum 2021 INFINITI QX80 Premium Select 4WD 5.6L V8 3rd Row Seats, Sunroof / MoonRoof, Navigation, Heated Leather Seats, Leather Seats, Full Safety Inspection Check, Apple CarPlay/Android Auto, Navigation system: INFINITI InTouch Navigation. Priced below KBB Fa …"
896,"$42,988",2021 BMW M240 i,Alpine White,Black,Rear-wheel Drive,21–30,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"20,536 mi.",None reported,Yes,Yes,5.0,5.0,5.0,5.0,4.0,5.0,"BMW of Palm Springs proudly offers this beautiful Pre-Owned 2021 BMW 2 Series M240i in Alpine White over a Black Leather interior with 20,536 miles. The M240i is powered by a 3.0L Inline 6-Cylinder engine producing 335 Horsepower and 369 lb-ft of torque through a Rear-Wheel Drive Type and an …"
897,"$17,980",2016 Audi A6 2.0T Premium Plus,Mythos Black Metallic,Black,Front-wheel Drive,24–34,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,"83,196 mi.",None reported,No,Yes,4.9,4.9,4.8,4.6,4.8,4.8,"Audi Advanced Key (Keyless Entry), Audi Connect w/Online Services, Audi Parking System Plus w/Rearview Camera, Audi Side Assist w/Pre Sense Rear, Audi Sound System, Driver Information System, Heated Auto-Dimming Power-Folding Exterior Mirrors, Power Adjust Steering Column w/Memory, Premium Plus Pack …"
898,"$38,496",2021 Mazda CX-9 Carbon Edition,Polymetal Gray Metallic,Red,All-wheel Drive,20–26,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,"24,059 mi.",None reported,Yes,Yes,4.8,4.8,4.8,4.7,4.9,4.9,"2021 Mazda CX-9 Carbon Edition Polymetal Gray ONE OWNER, CLEAN CARFAX/NO ACCIDENTS REPORTED, REMAINDER OF FACTORY WARRANTY, BLUETOOTH/HANDS FREE, BACK UP CAMERA, ALL WHEEL DRIVE, Auto High-beam Headlights, Brake assist, Heated door mirrors, Heated front seats, Heated rear seats, Heated steering whee …"
